BS1-001,C,,,,,,,,,,,,,
BS6-089,C,,,,,,,,,,,,,
BS6-090,C,,,,,,,,,,,,,
BS6-091,R,,SEC,,,,,,,,,,,
BS6-092,R,,SEC,,P,tournament.judge,,,,,,,,
BS6-093,UR,,SUR,,,,,,,,,,,
BS6-094,C,,,,,,,,,,,,,
BS6-095,U,,,,,,,,,,,,,
BS6-096,SR,,SSR,,,,,,,,,,,
BS6-097,U,,,,,,,,,,,,,
BS6-098,C,,,,,,,,,,,,,
BS6-099,C,,,,,,,,,,,,,
BS6-100,C,,,,,,,,,,,,,
BS6-101,SR,,SSR,,,,,,,,,,,
BS6-102,C,,,,,,,,,,,,,
BS6-103,C,,,,,,,,,,,,,
BS6-104,C,,,,,,,,,,,,,
BS6-105,U,,,,,,,,,,,,,
BS6-106,U,,,,,,,,,,,,,
BS6-107,U,,,,,,,,,,,,,
BS7-001,C,,,,,,,,,,,,,
BS7-002,C,,,,,,,,,,,,,
BS7-003,U,,,,,,,,,,,,,
BS7-004,R,,SEC,,,,,,,,,,,
BS7-005,C,,,,,,,,,,,,,
BS7-006,U,,,,,,,,,,,,,
BS7-007,C,,,,,,,,,,,,,
BS7-008,C,,,,,,,,,,,,,
BS7-009,C,,,,,,,,,,,,,
BS7-010,C,,,,,,,,,,,,,
BS7-011,C,,,,,,,,,,,,,
BS7-012,C,,,,,,,,,,,,,
BS7-013,SR,,SSR,,,,,,,,,,,
BS7-014,UR,,SUR,,P,tournament.bl2026s1f.champion,P,tournament.bl2026s1f.runnerup,P,tournament.bl2026s1f.finalist,,,,
BS7-015,SR,,SSR,,,,,,,,,,,
BS7-016,C,,,,,,,,,,,,,
BS7-017,U,,,,,,,,,,,,,
BS7-018,UR,,SUR,,,,,,,,,,,
BS7-019,R,,SEC,,,,,,,,,,,
BS7-020,U,,,,,,,,,,,,,
BS7-021,U,,,,,,,,,,,,,
BS7-022,U,,,,,,,,,,,,,
BS7-023,C,,,,,,,,,,,,,
BS7-024,C,,,,,,,,,,,,,
BS7-025,C,,,,,,,,,,,,,
BS7-026,C,,,,,,,,,,,,,
BS7-027,U,,,,,,,,,,,,,
BS7-028,U,,,,,,,,,,,,,
BS7-029,SR,,SSR,,,,,,,,,,,
BS7-030,C,,,,,,,,,,,,,
BS7-031,C,,,,,,,,,,,,,
BS7-032,C,,,,,,,,,,,,,
BS7-033,U,,,,,,,,,,,,,
BS7-034,C,,,,,,,,,,,,,
BS7-035,UR,,SUR,,P,tournament.stage.new,,,,,,,,
BS7-036,C,,,,,,,,,,,,,
BS7-037,R,,SEC,,,,,,,,,,,
BS7-038,R,,SEC,,,,,,,,,,,
BS7-039,SR,,SSR,,,,,,,,,,,
BS7-040,C,,,,,,,,,,,,,
BS7-041,U,,,,,,,,,,,,,
BS7-042,U,,,,,,,,,,,,,
BS7-043,U,,,,,,,,,,,,,
BS7-044,R,,SEC,,,,,,,,,,,
BS7-045,C,,,,,,,,,,,,,
BS7-046,SR,,SSR,,,,,,,,,,,
BS7-047,C,,,,,,,,,,,,,
BS7-048,SR,,SSR,,,,,,,,,,,
BS7-049,U,,,,,,,,,,,,,
BS7-050,C,,,,,,,,,,,,,
BS7-051,C,,,,,,,,,,,,,
BS7-052,C,,,,,,,,,,,,,
BS7-053,C,,,,,,,,,,,,,
BS7-054,C,,,,,,,,,,,,,
BS7-055,C,,,,,,,,,,,,,
BS7-056,C,,,,,,,,,,,,,
BS7-057,UR,,SUR,,,,,,,,,,,
BS7-058,R,,SEC,,,,,,,,,,,
BS7-059,UR,,SUR,,,,,,,,,,,
BS7-060,U,,,,,,,,,,,,,
BS7-061,U,,,,,,,,,,,,,
BS7-062,C,,,,,,,,,,,,,
BS7-063,U,,,,,,,,,,,,,
BS7-064,U,,,,,,,,,,,,,
BS7-065,U,,,,,,,,,,,,,
BS7-066,C,,,,,,,,,,,,,
BS7-067,SR,,SSR,,,,,,,,,,,
BS7-068,C,,,,,,,,,,,,,
BS7-069,U,,,,,,,,,,,,,
BS7-070,R,,SEC,,,,,,,,,,,
BS7-071,C,,,,,,,,,,,,,
BS7-072,C,,,,,,,,,,,,,
BS7-073,C,,,,,,,,,,,,,
BS7-074,U,,,,,,,,,,,,,
BS7-075,R,,SEC,,,,,,,,,,,
BS7-076,SR,,SSR,,,,,,,,,,,
BS7-077,U,,,,,,,,,,,,,
BS7-078,C,,,,,,,,,,,,,
BS7-079,UR,,SUR,,P,tournament.stage.new,,,,,,,,
BS7-080,C,,,,,,,,,,,,,
BS7-081,C,,,,,,,,,,,,,
BS7-082,C,,,,,,,,,,,,,
BS7-083,C,,,,,,,,,,,,,
BS7-084,U,,,,,,,,,,,,,
BS7-085,U,,,,,,,,,,,,,
BS7-086,U,,,,,,,,,,,,,
BS7-087,C,,,,,,,,,,,,,
BS7-088,R,,SEC,,,,,,,,,,,
BS7-089,SR,,SSR,,,,,,,,,,,
BS7-090,R,,SEC,,P,promo.prerelease,,,,,,,,
BS7-091,C,,,,,,,,,,,,,
BS7-092,C,,,,,,,,,,,,,
BS7-093,SR,,SSR,,,,,,,,,,,
BS7-094,U,,,,,,,,,,,,,
BS7-095,U,,,,,,,,,,,,,
BS7-096,C,,,,,,,,,,,,,
BS7-097,C,,,,,,,,,,,,,
BS7-098,C,,,,,,,,,,,,,
BS7-099,C,,,,,,,,,,,,,
BS7-100,C,,,,,,,,,,,,,
BS7-101,C,,,,,,,,,,,,,
BS7-102,U,,,,,,,,,,,,,
BS7-103,C,,,,,,,,,,,,,
BS7-104,UR,,SUR,,,,,,,,,,,
BS7-105,U,,,,,,,,,,,,,
BS7-106,U,,,,,,,,,,,,,
BS7-107,U,,,,,,,,,,,,,
BS7-108,SR,,EXR,,,,,,,,,,,
BS8-001,C,,,,,,,,,,,,,
BS8-002,U,,,,,,,,,,,,,
BS8-003,U,,,,,,,,,,,,,
BS8-004,R,,SEC,,,,,,,,,,,
BS8-005,UR,,SUR,,,,,,,,,,,
BS8-006,SR,,SSR,,,,,,,,,,,
BS8-007,C,,,,,,,,,,,,,
BS8-008,U,,,,,,,,,,,,,
BS8-009,UR,,SUR,,P,promo.serialized.new,P,promo.wcs2526.beast,,,,,,
BS8-010,SR,,SSR,,,,,,,,,,,
BS8-011,C,,,,,,,,,,,,,
BS8-012,C,,,,,,,,,,,,,
BS8-013,C,,,,,,,,,,,,,
BS8-014,C,,,,,,,,,,,,,
BS8-015,C,,,,,,,,,,,,,
BS8-016,C,,,,,,,,,,,,,
BS8-017,R,,SEC,,,,,,,,,,,
BS8-018,C,,,,,,,,,,,,,
BS8-019,C,,P,,,,,,,,,,,
BS8-020,C,,,,,,,,,,,,,
BS8-021,SR,,SSR,,,,,,,,,,,
BS8-022,U,,,,,,,,,,,,,
BS8-023,U,,,,,,,,,,,,,
BS8-024,U,,P,promo.bs8sp,,,,,,,,,,
BS8-025,U,,,,,,,,,,,,,
BS8-026,R,,SEC,,,,,,,,,,,
BS8-027,UR,,SUR,,EXR,,,,,,,,,
BS8-028,C,,,,,,,,,,,,,
BS8-029,C,,,,,,,,,,,,,
BS8-030,C,,,,,,,,,,,,,
BS8-031,R,,SEC,,,,,,,,,,,
BS8-032,SR,,SSR,,,,,,,,,,,
BS8-033,C,,,,,,,,,,,,,
BS8-034,SR,,SSR,,,,,,,,,,,
BS8-035,U,,,,,,,,,,,,,
BS8-036,C,,,,,,,,,,,,,
BS8-037,U,,,,,,,,,,,,,
BS8-038,C,,,,,,,,,,,,,
BS8-039,C,,,,,,,,,,,,,
BS8-040,U,,,,,,,,,,,,,
BS8-041,C,,,,,,,,,,,,,
BS8-042,C,,,,,,,,,,,,,
BS8-043,C,,,,,,,,,,,,,
BS8-044,U,,,,,,,,,,,,,
BS8-045,C,,,,,,,,,,,,,
BS8-046,U,,,,,,,,,,,,,
BS8-047,U,,,,,,,,,,,,,
BS8-048,U,,,,,,,,,,,,,
BS8-049,U,,,,,,,,,,,,,
BS8-050,U,,P,promo.bs8sp,,,,,,,,,,
BS8-051,C,,,,,,,,,,,,,
BS8-052,SR,,SSR,,,,,,,,,,,
BS8-053,C,,,,,,,,,,,,,
BS8-054,C,,,,,,,,,,,,,
BS8-055,C,,,,,,,,,,,,,
BS8-056,U,,,,,,,,,,,,,
BS8-057,C,,,,,,,,,,,,,
BS8-058,C,,,,,,,,,,,,,
BS8-059,UR,,SUR,,P,promo.wcs2526.beast,,,,,,,,
BS8-060,SR,,SSR,,,,,,,,,,,
BS8-061,U,,,,,,,,,,,,,
BS8-062,U,,,,,,,,,,,,,
BS8-063,C,,,,,,,,,,,,,
BS8-064,C,,,,,,,,,,,,,
BS8-065,C,,,,,,,,,,,,,
BS8-066,R,,SEC,,,,,,,,,,,
BS8-067,R,,SEC,,,,,,,,,,,
BS8-068,C,,,,,,,,,,,,,
BS8-069,UR,,SUR,,,,,,,,,,,
BS8-070,C,,,,,,,,,,,,,
BS8-071,U,,,,,,,,,,,,,
BS8-072,SR,,SSR,,,,,,,,,,,
BS8-073,U,,,,,,,,,,,,,
BS8-074,U,,,,,,,,,,,,,
BS8-075,U,,P,promo.bs8sp,,,,,,,,,,
BS8-076,SR,,SSR,,,,,,,,,,,
BS8-077,C,,,,,,,,,,,,,
BS8-078,R,,SEC,,,,,,,,,,,
BS8-079,C,,,,,,,,,,,,,
BS8-080,C,,,,,,,,,,,,,
BS8-081,U,,,,,,,,,,,,,
BS8-082,R,,SEC,,,,,,,,,,,
BS8-083,UR,,SUR,,,,,,,,,,,
BS8-084,SR,,SSR,,,,,,,,,,,
BS8-085,U,,,,,,,,,,,,,
BS8-086,C,,,,,,,,,,,,,
BS8-087,C,,,,,,,,,,,,,
BS8-088,C,,,,,,,,,,,,,
BS8-089,U,,,,,,,,,,,,,
BS8-090,UR,,SUR,,,,,,,,,,,
BS8-091,C,,,,,,,,,,,,,
BS8-092,C,,,,,,,,,,,,,
BS8-093,C,,,,,,,,,,,,,
BS8-094,C,,,,,,,,,,,,,
BS8-095,C,,,,,,,,,,,,,
BS8-096,U,,,,,,,,,,,,,
BS8-097,U,,,,,,,,,,,,,
BS8-098,U,,,,,,,,,,,,,
BS8-099,U,,,,,,,,,,,,,
BS8-100,U,,P,promo.bs8sp,,,,,,,,,,
BS8-101,C,,,,,,,,,,,,,
BS8-102,C,,,,,,,,,,,,,
BS8-103,R,,SEC,,,,,,,,,,,
BS8-104,UR,,SUR,,EXR,,,,,,,,,
BS8-105,C,,,,,,,,,,,,,
BS8-106,U,,,,,,,,,,,,,
BS8-107,C,,,,,,,,,,,,,
BS8-108,C,,,,,,,,,,,,,
BS8-109,U,,,,,,,,,,,,,
BS8-110,C,,,,,,,,,,,,,
BS8-111,C,,,,,,,,,,,,,
BS8-112,R,,SEC,,,,,,,,,,,
BS8-113,U,,,,,,,,,,,,,
BS8-114,C,,,,,,,,,,,,,
BS8-115,C,,,,,,,,,,,,,
BS8-116,U,,,,,,,,,,,,,
BS8-117,C,,,,,,,,,,,,,
BS8-118,C,,,,,,,,,,,,,
BS8-119,SR,,SSR,,,,,,,,,,,
BS8-120,SR,,SSR,,P,tournament.stage.new.champion,P,tournament.stage.new.runnerup,P,tournament.stage.new.finalist,,,,
BS8-121,U,,,,,,,,,,,,,
BS8-122,U,,,,,,,,,,,,,
BS8-123,U,,,,,,,,,,,,,
BS8-124,U,,,,,,,,,,,,,
BS8-125,U,,P,promo.bs8sp,,,,,,,,,,
BS9-001,C,,C,variant1,C,variant2,,,,,,,,
BS9-002,U,,U,variant,,,,,,,,,,
BS9-003,U,,U,variant,,,,,,,,,,
BS9-004,C,,C,variant,,,,,,,,,,
BS9-005,C,,C,variant,,,,,,,,,,
BS9-006,R,,SEC,,,,,,,,,,,
BS9-007,C,,C,variant,,,,,,,,,,
BS9-008,C,,,,,,,,,,,,,
BS9-009,C,,,,,,,,,,,,,
BS9-010,UR,,SUR,,,,,,,,,,,
BS9-011,C,,,,,,,,,,,,,
BS9-012,U,,U,variant,,,,,,,,,,
BS9-013,C,,,,,,,,,,,,,
BS9-014,SR,,SSR,,P,promo.bs9sp,,,,,,,,
BS9-015,R,,SEC,,,,,,,,,,,
BS9-016,C,,,,,,,,,,,,,
BS9-017,SR,,SSR,,,,,,,,,,,
BS9-018,C,,,,,,,,,,,,,
BS9-019,U,,,,,,,,,,,,,
BS9-020,U,,,,,,,,,,,,,
BS9-021,U,,,,,,,,,,,,,
BS9-022,U,,,,,,,,,,,,,
BS9-023,U,,,,,,,,,,,,,
BS9-024,SR,,SSR,,,,,,,,,,,
BS9-025,U,,P,promo.bs9sp,,,,,,,,,,
BS9-026,C,,C,variant1,C,variant2,,,,,,,,
BS9-027,R,,SEC,,,,,,,,,,,
BS9-028,C,,,,,,,,,,,,,
BS9-029,C,,C,variant,,,,,,,,,,
BS9-030,UR,,SUR,,,,,,,,,,,
BS9-031,R,,SEC,,P,promo.bs9sp,,,,,,,,
BS9-032,U,,,,,,,,,,,,,
BS9-033,C,,C,variant,,,,,,,,,,
BS9-034,C,,,,,,,,,,,,,
BS9-035,UR,,SUR,,,,,,,,,,,
BS9-036,C,,,,,,,,,,,,,
BS9-037,SR,,SSR,,,,,,,,,,,
BS9-038,C,,,,,,,,,,,,,
BS9-039,C,,,,,,,,,,,,,
BS9-040,C,,,,,,,,,,,,,
BS9-041,U,,U,variant,P,promo.bs9sp,,,,,,,,
BS9-042,C,,,,,,,,,,,,,
BS9-043,U,,,,,,,,,,,,,
BS9-044,U,,,,,,,,,,,,,
BS9-045,U,,,,,,,,,,,,,
BS9-046,U,,,,,,,,,,,,,
BS9-047,U,,,,,,,,,,,,,
BS9-048,C,,C,variant,,,,,,,,,,
BS9-049,C,,C,variant,,,,,,,,,,
BS9-050,SR,,SSR,,,,,,,,,,,
BS9-051,C,,C,variant,,,,,,,,,,
BS9-052,C,,,,,,,,,,,,,
BS9-053,C,,P,promo.bs9sp,,,,,,,,,,
BS9-054,U,,,,,,,,,,,,,
BS9-055,UR,,SUR,,,,,,,,,,,
BS9-056,C,,,,,,,,,,,,,
BS9-057,C,,,,,,,,,,,,,
BS9-058,C,,,,,,,,,,,,,
BS9-059,U,,,,,,,,,,,,,
BS9-060,R,,R,variant,SEC,,,,,,,,,
BS9-061,U,,,,,,,,,,,,,
BS9-062,C,,,,,,,,,,,,,
BS9-063,R,,SEC,,,,,,,,,,,
BS9-064,C,,C,variant,,,,,,,,,,
BS9-065,SR,,SSR,,,,,,,,,,,
BS9-066,U,,,,,,,,,,,,,
BS9-067,U,,,,,,,,,,,,,
BS9-068,U,,,,,,,,,,,,,
BS9-069,U,,,,,,,,,,,,,
BS9-070,U,,,,,,,,,,,,,
BS9-071,C,,C,variant,,,,,,,,,,
BS9-072,C,,,,,,,,,,,,,
BS9-073,C,,,,,,,,,,,,,
BS9-074,C,,,,,,,,,,,,,
BS9-075,C,,,,,,,,,,,,,
BS9-076,C,,,,,,,,,,,,,
BS9-077,SR,,SSR,,P,tournament.party.new,,,,,,,,
BS9-078,SR,,SSR,,,,,,,,,,,
BS9-079,UR,,SUR,,P,promo.bs9sp,P,promo.wcs2526.beast,,,,,,
BS9-080,U,,,,,,,,,,,,,
BS9-081,U,,,,,,,,,,,,,
BS9-082,C,,,,,,,,,,,,,
BS9-083,C,,,,,,,,,,,,,
BS9-084,C,,C,variant1,C,variant2,,,,,,,,
BS9-085,C,,C,variant,,,,,,,,,,
BS9-086,R,,SEC,,,,,,,,,,,
BS9-087,U,,,,,,,,,,,,,
BS9-088,UR,,SUR,,EXR,,,,,,,,,
BS9-089,R,,SEC,,,,,,,,,,,
BS9-090,U,,,,,,,,,,,,,
BS9-091,U,,,,,,,,,,,,,
BS9-092,SR,,SSR,,,,,,,,,,,
BS9-093,U,,,,,,,,,,,,,
BS9-094,U,,,,,,,,,,,,,
BS9-095,U,,,,,,,,,,,,,
BS9-096,C,,,,,,,,,,,,,
BS9-097,SR,,SSR,,,,,,,,,,,
BS9-098,R,,R,variant,SEC,,,,,,,,,
BS9-099,U,,U,variant,,,,,,,,,,
BS9-100,SR,,SSR,,P,promo.bs9sp,,,,,,,,
BS9-101,R,,SEC,,,,,,,,,,,
BS9-102,UR,,SUR,,,,,,,,,,,
BS9-103,C,,,,,,,,,,,,,
BS9-104,C,,C,variant,,,,,,,,,,
BS9-105,C,,,,,,,,,,,,,
BS9-106,C,,,,,,,,,,,,,
BS9-107,C,,,,,,,,,,,,,
BS9-108,C,,,,,,,,,,,,,
BS9-109,C,,,,,,,,,,,,,
BS9-110,C,,C,variant,,,,,,,,,,
BS9-111,U,,,,,,,,,,,,,
BS9-112,U,,U,variant,,,,,,,,,,
BS9-113,C,,C,variant,P,promo.bs9sp,,,,,,,,
BS9-114,U,,,,,,,,,,,,,
BS9-115,U,,,,,,,,,,,,,
BS9-116,U,,,,,,,,,,,,,
BS9-117,U,,,,,,,,,,,,,
BS9-118,U,,,,,,,,,,,,,
BS10-001,C,,,,,,,,,,,,,
BS10-002,C,,,,,,,,,,,,,
BS10-003,C,,,,,,,,,,,,,
BS10-004,C,,,,,,,,,,,,,
BS10-005,C,,P,promo.bs10sp,,,,,,,,,,
BS10-006,C,,,,,,,,,,,,,
BS10-007,C,,,,,,,,,,,,,
BS10-008,C,,,,,,,,,,,,,
BS10-009,C,,,,,,,,,,,,,
BS10-010,C,,,,,,,,,,,,,
BS10-011,U,,,,,,,,,,,,,
BS10-012,U,,,,,,,,,,,,,
BS10-013,U,,,,,,,,,,,,,
BS10-014,U,,,,,,,,,,,,,
BS10-015,U,,,,,,,,,,,,,
BS10-016,U,,,,,,,,,,,,,
BS10-017,U,,,,,,,,,,,,,
BS10-018,U,,,,,,,,,,,,,
BS10-019,U,,,,,,,,,,,,,
BS10-020,R,,SEC,,,,,,,,,,,
BS10-021,R,,SEC,,,,,,,,,,,
BS10-022,SR,,SSR,,,,,,,,,,,
BS10-023,SR,,SSR,,,,,,,,,,,
BS10-024,UR,,SUR,,EXR,,,,,,,,,
BS10-025,C,,,,,,,,,,,,,
BS10-026,C,,,,,,,,,,,,,
BS10-027,C,,,,,,,,,,,,,
BS10-028,C,,,,,,,,,,,,,
BS10-029,C,,,,,,,,,,,,,
BS10-030,C,,,,,,,,,,,,,
BS10-031,C,,,,,,,,,,,,,
BS10-032,C,,,,,,,,,,,,,
BS10-033,C,,P,promo.bs10sp,,,,,,,,,,
BS10-034,C,,,,,,,,,,,,,
BS10-035,U,,,,,,,,,,,,,
BS10-036,U,,,,,,,,,,,,,
BS10-037,U,,,,,,,,,,,,,
BS10-038,U,,,,,,,,,,,,,
BS10-039,U,,,,,,,,,,,,,
BS10-040,U,,,,,,,,,,,,,
BS10-041,U,,,,,,,,,,,,,
BS10-042,U,,,,,,,,,,,,,
BS10-043,R,,SEC,,,,,,,,,,,
BS10-044,R,,SEC,,,,,,,,,,,
BS10-045,SR,,SSR,,,,,,,,,,,
BS10-046,SR,,SSR,,,,,,,,,,,
BS10-047,SR,,SSR,,,,,,,,,,,
BS10-048,UR,,SUR,,,,,,,,,,,
BS10-049,UR,,SUR,,P,promo.serialized.new,P,promo.wcs2526.beast,,,,,,
BS10-050,C,,,,,,,,,,,,,
BS10-051,C,,,,,,,,,,,,,
BS10-052,C,,P,promo.bs10sp,,,,,,,,,,
BS10-053,C,,,,,,,,,,,,,
BS10-054,C,,,,,,,,,,,,,
BS10-055,C,,,,,,,,,,,,,
BS10-056,C,,,,,,,,,,,,,
BS10-057,C,,,,,,,,,,,,,
BS10-058,C,,,,,,,,,,,,,
BS10-059,C,,,,,,,,,,,,,
BS10-060,U,,,,,,,,,,,,,
BS10-061,U,,,,,,,,,,,,,
BS10-062,U,,,,,,,,,,,,,
BS10-063,U,,,,,,,,,,,,,
BS10-064,U,,,,,,,,,,,,,
BS10-065,U,,,,,,,,,,,,,
BS10-066,U,,,,,,,,,,,,,
BS10-067,U,,,,,,,,,,,,,
BS10-068,U,,,,,,,,,,,,,
BS10-069,R,,SEC,,,,,,,,,,,
BS10-070,R,,SEC,,,,,,,,,,,
BS10-071,SR,,SSR,,,,,,,,,,,
BS10-072,SR,,SSR,,,,,,,,,,,
BS10-073,UR,,SUR,,EXR,,,,,,,,,
BS10-074,C,,,,,,,,,,,,,
BS10-075,C,,,,,,,,,,,,,
BS10-076,C,,,,,,,,,,,,,
BS10-077,C,,,,,,,,,,,,,
BS10-078,C,,,,,,,,,,,,,
BS10-079,C,,,,,,,,,,,,,
BS10-080,C,,,,,,,,,,,,,
BS10-081,C,,,,,,,,,,,,,
BS10-082,C,,,,,,,,,,,,,
BS10-083,C,,,,,,,,,,,,,
BS10-084,U,,,,,,,,,,,,,
BS10-085,U,,,,,,,,,,,,,
BS10-086,U,,,,,,,,,,,,,
BS10-087,U,,,,,,,,,,,,,
BS10-088,U,,,,,,,,,,,,,
BS10-089,U,,,,,,,,,,,,,
BS10-090,U,,,,,,,,,,,,,
BS10-091,U,,,,,,,,,,,,,
BS10-092,U,,,,,,,,,,,,,
BS10-093,R,,SEC,,P,promo.bs10sp,,,,,,,,
BS10-094,R,,SEC,,,,,,,,,,,
BS10-095,SR,,SSR,,,,,,,,,,,
BS10-096,SR,,SSR,,,,,,,,,,,
BS10-097,UR,,SUR,,,,,,,,,,,
BS10-098,UR,,SUR,,,,,,,,,,,
BS10-099,C,,,,,,,,,,,,,
BS10-100,C,,P,promo.bs10sp,,,,,,,,,,
BS10-101,C,,,,,,,,,,,,,
BS10-102,C,,,,,,,,,,,,,
BS10-103,C,,,,,,,,,,,,,
BS10-104,C,,,,,,,,,,,,,
BS10-105,C,,,,,,,,,,,,,
BS10-106,C,,,,,,,,,,,,,
BS10-107,C,,,,,,,,,,,,,
BS10-108,C,,,,,,,,,,,,,
BS10-109,U,,,,,,,,,,,,,
BS10-110,U,,,,,,,,,,,,,
BS10-111,U,,,,,,,,,,,,,
BS10-112,U,,,,,,,,,,,,,
BS10-113,U,,,,,,,,,,,,,
BS10-114,U,,,,,,,,,,,,,
BS10-115,U,,,,,,,,,,,,,
BS10-116,U,,,,,,,,,,,,,
BS10-117,R,,SEC,,,,,,,,,,,
BS10-118,R,,SEC,,,,,,,,,,,
BS10-119,SR,,SSR,,,,,,,,,,,
BS10-120,SR,,SSR,,,,,,,,,,,
BS10-121,SR,,SSR,,,,,,,,,,,
BS10-122,UR,,SUR,,P,promo.wcs2526.beast,,,,,,,,
BS10-123,UR,,SUR,,,,,,,,,,,
BS11-001,C,,,,,,,,,,,,,
BS11-002,C,,,,,,,,,,,,,
BS11-003,C,,,,,,,,,,,,,
BS11-004,C,,,,,,,,,,,,,
BS11-005,C,,,,,,,,,,,,,
BS11-006,C,,,,,,,,,,,,,
BS11-007,C,,,,,,,,,,,,,
BS11-008,U,,,,,,,,,,,,,
BS11-009,U,,,,,,,,,,,,,
BS11-010,U,,P,promo.bs11sp,,,,,,,,,,
BS11-011,U,,,,,,,,,,,,,
BS11-012,U,,,,,,,,,,,,,
BS11-013,U,,,,,,,,,,,,,
BS11-014,R,,SEC,,,,,,,,,,,
BS11-015,R,,SEC,,,,,,,,,,,
BS11-016,SR,,SSR,,,,,,,,,,,
BS11-017,SR,,SSR,,,,,,,,,,,
BS11-018,UR,,SUR,,,,,,,,,,,
BS11-019,C,,,,,,,,,,,,,
BS11-020,C,,,,,,,,,,,,,
BS11-021,C,,,,,,,,,,,,,
BS11-022,C,,,,,,,,,,,,,
BS11-023,C,,,,,,,,,,,,,
BS11-024,C,,,,,,,,,,,,,
BS11-025,U,,,,,,,,,,,,,
BS11-026,U,,,,,,,,,,,,,
BS11-027,U,,,,,,,,,,,,,
BS11-028,U,,,,,,,,,,,,,
BS11-029,U,,P,promo.bs11sp,,,,,,,,,,
BS11-030,U,,,,,,,,,,,,,
BS11-031,U,,,,,,,,,,,,,
BS11-032,R,,SEC,,,,,,,,,,,
BS11-033,R,,SEC,,,,,,,,,,,
BS11-034,SR,,SSR,,,,,,,,,,,
BS11-035,SR,,SSR,,,,,,,,,,,
BS11-036,UR,,SUR,,,,,,,,,,,
BS11-037,C,,,,,,,,,,,,,
BS11-038,C,,,,,,,,,,,,,
BS11-039,C,,,,,,,,,,,,,
BS11-040,C,,,,,,,,,,,,,
BS11-041,C,,,,,,,,,,,,,
BS11-042,C,,,,,,,,,,,,,
BS11-043,U,,,,,,,,,,,,,
BS11-044,U,,,,,,,,,,,,,
BS11-045,U,,,,,,,,,,,,,
BS11-046,U,,,,,,,,,,,,,
BS11-047,U,,,,,,,,,,,,,
BS11-048,U,,P,promo.bs11sp,,,,,,,,,,
BS11-049,U,,,,,,,,,,,,,
BS11-050,R,,SEC,,,,,,,,,,,
BS11-051,R,,SEC,,,,,,,,,,,
BS11-052,SR,,SSR,,,,,,,,,,,
BS11-053,UR,,SUR,,,,,,,,,,,
BS11-054,C,,,,,,,,,,,,,
BS11-055,C,,,,,,,,,,,,,
BS11-056,C,,,,,,,,,,,,,
BS11-057,C,,,,,,,,,,,,,
BS11-058,C,,,,,,,,,,,,,
BS11-059,C,,,,,,,,,,,,,
BS11-060,U,,,,,,,,,,,,,
BS11-061,U,,,,,,,,,,,,,
BS11-062,U,,,,,,,,,,,,,
BS11-063,U,,P,promo.bs11sp,,,,,,,,,,
BS11-064,U,,,,,,,,,,,,,
BS11-065,U,,,,,,,,,,,,,
BS11-066,U,,,,,,,,,,,,,
BS11-067,R,,SEC,,,,,,,,,,,
BS11-068,R,,SEC,,,,,,,,,,,
BS11-069,SR,,SSR,,,,,,,,,,,
BS11-070,SR,,SSR,,,,,,,,,,,
BS11-071,UR,,SUR,,,,,,,,,,,
BS11-072,C,,,,,,,,,,,,,
BS11-073,C,,,,,,,,,,,,,
BS11-074,C,,,,,,,,,,,,,
BS11-075,C,,,,,,,,,,,,,
BS11-076,C,,,,,,,,,,,,,
BS11-077,C,,,,,,,,,,,,,
BS11-078,U,,,,,,,,,,,,,
BS11-079,U,,,,,,,,,,,,,
BS11-080,U,,,,,,,,,,,,,
BS11-081,U,,,,,,,,,,,,,
BS11-082,U,,P,promo.bs11sp,,,,,,,,,,
BS11-083,U,,,,,,,,,,,,,
BS11-084,U,,,,,,,,,,,,,
BS11-085,R,,SEC,,,,,,,,,,,
BS11-086,R,,SEC,,,,,,,,,,,
BS11-087,SR,,SSR,,,,,,,,,,,
BS11-088,SR,,SSR,,,,,,,,,,,
BS11-089,UR,,SUR,,P,promo.bs11sp,,,,,,,,
BS11-090,UR,,SUR,,P,promo.bs11sp,,,,,,,,
BS11-091,UR,,SUR,,,,,,,,,,,
BS11-092,C,,,,,,,,,,,,,
BS11-093,C,,,,,,,,,,,,,
BS11-094,C,,,,,,,,,,,,,
BS11-095,C,,,,,,,,,,,,,
BS11-096,C,,,,,,,,,,,,,
BS11-097,C,,,,,,,,,,,,,
BS11-098,C,,,,,,,,,,,,,
BS11-099,C,,,,,,,,,,,,,
BS11-100,C,,,,,,,,,,,,,
BS11-101,C,,,,,,,,,,,,,
BS11-102,C,,,,,,,,,,,,,
BS11-103,C,,,,,,,,,,,,,
BS11-104,U,,,,,,,,,,,,,
BS11-105,U,,,,,,,,,,,,,
BS11-106,U,,,,,,,,,,,,,
BS11-107,U,,,,,,,,,,,,,
BS11-108,U,,P,promo.bs11sp,,,,,,,,,,
BS11-109,U,,,,,,,,,,,,,
BS11-110,U,,,,,,,,,,,,,
BS11-111,R,,SEC,,,,,,,,,,,
BS11-112,R,,SEC,,,,,,,,,,,
BS11-113,SR,,SSR,,,,,,,,,,,
BS11-114,SR,,SSR,,,,,,,,,,,
BS11-115,UR,,SUR,,EXR,,GXR,,,,,,,
BS11-116,UR,,SUR,,,,,,,,,,,
P-001,P,promo.starter,,,,,,,,,,,,
P-002,P,promo.starter,,,,,,,,,,,,
P-003,P,promo.starter,,,,,,,,,,,,
